,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
15,IT,LIPE,Bologna Borgo Panigale Airport,N44.31.85',E11.17.82',44.51666666666666,11.283333333333333, Public,9196 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPE
16,IT,LIPB,Bolzano Airport,N46.27.62',E11.19.58',46.45,11.316666666666665, Public,4245 x 98feet,Hard,,,,,,,https://www.getmetar.com/LIPB
17,IT,LIPO,Brescia Montichiari Airport,N45.25.73',E10.19.83',45.41666666666666,10.316666666666666, Public,9810 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPO
18,IT,LIBR,Brindisi Casale Airport,N40.39.64',E17.56.89',40.65,17.933333333333334, Public,10000 x 148feet,Hard,5892 x 148feet,Unknown,,,,,https://www.getmetar.com/LIBR
19,IT,LIEE,Cagliari Elmas Airport,N39.14.83',E9.3.37',39.23333333333333,9.05, Public,9199 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIEE
20,IT,LILC,Calcinate Del Pesce Airport,N45.48.58',E8.46.08',45.8,8.766666666666667, Public,,,,,,,,,https://www.getmetar.com/LILC
21,IT,LIMN,Cameri Airport,N45.31.87',E8.39.92',45.51666666666666,8.65,Military,9554 x 102feet,Hard,,,,,,,https://www.getmetar.com/LIMN
22,IT,LIAU,Capua Airport,N41.6.95',E14.10.68',41.1,14.166666666666664, Public,,,,,,,,,https://www.getmetar.com/LIAU
23,IT,LIDU,Carpi Budrione Airport,N44.50.10',E10.52.30',44.83333333333334,10.866666666666667, Public,,,,,,,,,https://www.getmetar.com/LIDU
24,IT,LILM,Casale Monferrato Airport,N45.6.67',E8.27.37',45.1,8.45, Public,,,,,,,,,https://www.getmetar.com/LILM
25,IT,LIDK,Casarsa Della Delizia Airport,N45.57.27',E12.49.18',45.95,12.816666666666665,Military,,,,,,,,,https://www.getmetar.com/LIDK
26,IT,LICC,Catania Fontanarrosa Airport,N37.28.00',E15.3.83',37.46666666666667,15.05, Public,7992 x 148feet,Hard,,,,,,,https://www.getmetar.com/LICC
27,IT,LIPC,Cervia Airport,N44.13.31',E12.19.05',44.21666666666667,12.316666666666665,Military,10006 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPC
28,IT,LICB,Comiso Airport,N36.59.75',E14.36.53',36.98333333333333,14.6, Public,,,,,,,,,https://www.getmetar.com/LICB
29,IT,LILY,Como Airport,N45.48.88',E9.4.18',45.8,9.066666666666666, Public,,,,,,,,,https://www.getmetar.com/LILY
30,IT,LILR,Cremona Migliaro Airport,N45.10.03',E10.0.12',45.16666666666666,10.0, Public,,,,,,,,,https://www.getmetar.com/LILR
31,IT,LIBC,Crotone Airport,N38.59.80',E17.4.75',38.98333333333333,17.066666666666666,Military,6562 x 147feet,Hard,,,,,,,https://www.getmetar.com/LIBC
