,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
240,AU,YGEL,Geraldton Airport,S28.47.77',E114.42.45',-28.78333333333333,114.7, Public,6499 x 148feet,Hard,2953 x 59feet,Unknown,2769 x 59feet,Unknown,,,https://www.getmetar.com/YGEL
241,AU,YGIB,Gibb River Airport,S16.25.12',E126.26.77',-16.416666666666668,126.43333333333334,Private,3498 x 98feet,Unknown,,,,,,,https://www.getmetar.com/YGIB
242,AU,YGLS,Giles Airport,S25.3.00',E128.18.00',-25.05,128.3,Private,,,,,,,,,https://www.getmetar.com/YGLS
243,AU,YGIL,Gilgandra Airport,S31.41.82',E148.38.17',-31.68333333333333,148.63333333333333,Private,,,,,,,,,https://www.getmetar.com/YGIL
244,AU,YGIA,Ginbata Airport,S22.34.87',E120.2.13',-22.566666666666666,120.03333333333332, Public,,,,,,,,,https://www.getmetar.com/YGIA
245,AU,YGIG,Gingin Airport,S31.27.92',E115.51.80',-31.45,115.85,Military,5997 x 148feet,Hard,,,,,,,https://www.getmetar.com/YGIG
246,AU,YGLA,Gladstone Airport,S23.52.18',E151.13.37',-23.86666666666667,151.21666666666667, Public,6299 x 148feet,Hard,,,,,,,https://www.getmetar.com/YGLA
247,AU,YGLI,Glen Innes Airport,S29.40.50',E151.41.37',-29.66666666666667,151.68333333333334, Public,5499 x 98feet,Hard,4915 x 98feet,Unknown,,,,,https://www.getmetar.com/YGLI
248,AU,YGLO,Glenormiston Airport,S22.53.30',E138.49.50',-22.88333333333333,138.81666666666666,Private,,,,,,,,,https://www.getmetar.com/YGLO
249,AU,YGNE,Gnarwarre Airport,S38.9.90',E144.6.45',-38.15,144.1,Private,,,,,,,,,https://www.getmetar.com/YGNE
250,AU,YGNW,Gnowangerup Airport,S33.58.62',E118.0.67',-33.96666666666667,118.0, Public,,,,,,,,,https://www.getmetar.com/YGNW
251,AU,YBCG,Gold Coast Airport,S28.9.87',E153.30.28',-28.15,153.5, Public,7685 x 148feet,Hard,1909 x 59feet,Unknown,,,,,https://www.getmetar.com/YBCG
252,AU,YGGE,Golden Grove Airport,S28.45.90',E116.58.30',-28.75,116.96666666666668,Private,,,,,,,,,https://www.getmetar.com/YGGE
253,AU,YGDA,Goodooga Airport,S29.4.40',E147.22.57',-29.066666666666666,147.36666666666667, Public,3333 x 60feet,Soft,,,,,,,https://www.getmetar.com/YGDA
254,AU,YGGI,Goolgowi Airport,S33.59.52',E145.43.15',-33.98333333333333,145.71666666666667, Public,,,,,,,,,https://www.getmetar.com/YGGI
255,AU,YGWA,Goolwa Airport,S35.28.90',E138.45.10',-35.46666666666667,138.75,Private,,,,,,,,,https://www.getmetar.com/YGWA
256,AU,YGDI,Goondiwindi Airport,S28.31.28',E150.19.22',-28.516666666666666,150.31666666666666, Public,4396 x 98feet,Hard,2608 x 98feet,Unknown,,,,,https://www.getmetar.com/YGDI
257,AU,YGLB,Goulburn Airport,S34.48.62',E149.43.58',-34.8,149.71666666666667, Public,4209 x 98feet,Hard,,,,,,,https://www.getmetar.com/YGLB
