,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
118,DE,EDNM,Nittenau Bruck Airport,N49.13.42',E12.17.88',49.21666666666667,12.283333333333333, Public,,,,,,,,,https://www.getmetar.com/EDNM
119,DE,EDNK,Kirchdorf Inn Airport,N48.14.31',E12.58.61',48.233333333333334,12.966666666666667, Public,,,,,,,,,https://www.getmetar.com/EDNK
120,DE,EDNJ,Neuburg Egweil Airport,N48.47.00',E11.13.33',48.78333333333333,11.216666666666667, Public,,,,,,,,,https://www.getmetar.com/EDNJ
121,DE,EDNI,Berching Airport,N49.7.83',E11.26.65',49.11666666666667,11.433333333333334, Public,2788 x 82feet,Soft,,,,,,,https://www.getmetar.com/EDNI
122,DE,EDNH,Bad Worishofen Nor Airport,N48.0.98',E10.36.96',48.0,10.6, Public,2640 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDNH
123,DE,EDND,Dinkelsbuhl Sinbronn Airport,N49.3.90',E10.24.06',49.05,10.4, Public,2296 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDND
124,DE,EDNC,Beilngries Airport,N49.1.29',E11.29.08',49.016666666666666,11.483333333333333, Public,1968 x 82feet,Soft,,,,,,,https://www.getmetar.com/EDNC
125,DE,EDNB,Arnbruck Airport,N49.7.51',E12.59.10',49.11666666666667,12.983333333333333, Public,2001 x 33feet,Hard,,,,,,,https://www.getmetar.com/EDNB
126,DE,EDNA,Ampfing Waldkraiburg Airport,N48.15.86',E12.24.84',48.25,12.4, Public,2919 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDNA
127,DE,EDMY,Muhldorf Airport,N48.16.80',E12.30.11',48.266666666666666,12.5, Public,,,,,,,,,https://www.getmetar.com/EDMY
128,DE,EDMW,Deggendorf Airport,N48.49.81',E12.52.79',48.81666666666667,12.866666666666667, Public,1804 x 49feet,Hard,,,,,,,https://www.getmetar.com/EDMW
129,DE,EDMV,Vilshofen Airport,N48.38.11',E13.11.74',48.63333333333333,13.183333333333334, Public,3734 x 66feet,Hard,,,,,,,https://www.getmetar.com/EDMV
130,DE,EDMU,Gundelfingen Airport,N48.34.17',E10.21.54',48.56666666666667,10.35, Public,1574 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDMU
131,DE,EDMS,Straubing Wallmuhle Airport,N48.54.06',E12.31.09',48.9,12.516666666666667,Military,4428 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDMS
132,DE,EDMQ,Donauworth Genderkingen Airport,N48.42.17',E10.51.06',48.7,10.85, Public,1738 x 49feet,Hard,,,,,,,https://www.getmetar.com/EDMQ
133,DE,EDMP,Vilsbiburg Airport,N48.25.65',E12.20.82',48.416666666666664,12.333333333333334, Public,,,,,,,,,https://www.getmetar.com/EDMP
134,DE,EDMO,Oberpfaffenhofen Airport,N48.4.88',E11.16.98',48.06666666666667,11.266666666666667, Public,7500 x 148feet,Hard,,,,,,,https://www.getmetar.com/EDMO
135,DE,EDMN,Mindelheim Matties Airport,N48.6.35',E10.31.32',48.1,10.516666666666667, Public,3770 x 66feet,Hard,,,,,,,https://www.getmetar.com/EDMN
136,DE,EDML,Landshut Airport,N48.30.76',E12.2.10',48.5,12.033333333333333, Public,,,,,,,,,https://www.getmetar.com/EDML
